CO-BRANCH;OFFICE;PRODUCT;GROUP;Jan-25;Feb-25;Mar-25;Apr-25;May-25;Jun-25;Jul-25;Aug-25;Sep-25;Oct-25;Nov-25;Dec-25;Jan-26;Feb-26;Mar-26;Apr-26;May-26;Jun-26
421 - PADANG;423 - KCP PAYAKUMBUH;KPR;NPF;0;0;0;0;0;0;0;0;0;0;174399154,1;0;174352480,4;174257962,8;174210112,5;174161863,5;174161863,5;174161863,5
421 - PADANG;423 - KCP PAYAKUMBUH;Multiguna;NPF;0;0;0;0;25939896,64;25939896,64;25939896,64;25939896,64;25939896,64;25939896,64;25939896,64;25939896,64;25939896,64;25939896,64;25939896,64;25939896,64;25939896,64;25939896,64
421 - PADANG;423 - KCP PAYAKUMBUH;Prohajj;NPF;19506731,48;19506731,48;19506731,48;0;0;19506731,48;19506731,48;19506731,48;19506731,48;19506731,48;19506731,48;19506731,48;19506731,48;19506731,48;19506731,48;19506731,48;19506731,48;19506731,48
421 - PADANG;423 - KCP PAYAKUMBUH;SME;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
421 - PADANG;424 - KCP SOLOK;Cicil_Emas;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
421 - PADANG;424 - KCP SOLOK;KPR;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
421 - PADANG;424 - KCP SOLOK;Multiguna;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51126195,25
421 - PADANG;424 - KCP SOLOK;Prohajj;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
421 - PADANG;424 - KCP SOLOK;SME;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431 - BENGKULU;431 - BENGKULU;Cicil_Emas;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1449810000
431 - BENGKULU;431 - BENGKULU;KPR;NPF;0;0;0;0;0;89644754,49;89644754,49;87709752,02;87709752,02;87709752,02;87709752,02;87709752,02;124879353,2;124879353,2;124879353,2;124879353,2;126082264,1;126082264,1
431 - BENGKULU;431 - BENGKULU;Multiguna;NPF;0;0;30878722,41;0;29858537,76;29858537,76;29858537,76;86185770,85;86185770,85;83562913,16;82235068,78;80896159,03;87993655,31;94175175,52;92802513,31;91418412,25;90022777,02;95245330,76
431 - BENGKULU;431 - BENGKULU;Prohajj;NPF;24750917,74;24750917,74;24750917,74;0;0;38561165,8;38130144,98;65180524,56;65180524,56;53596610,72;53596610,72;53596610,72;53596610,72;53596610,72;53596610,72;63265569,6;63265569,6;62767213,94
431 - BENGKULU;431 - BENGKULU;SME;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431 - BENGKULU;432 - KCP CURUP;Cicil_Emas;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431 - BENGKULU;432 - KCP CURUP;KPR;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431 - BENGKULU;432 - KCP CURUP;Multiguna;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431 - BENGKULU;432 - KCP CURUP;Prohajj;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431 - BENGKULU;432 - KCP CURUP;SME;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431 - BENGKULU;441 - JAMBI;Cicil_Emas;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431 - BENGKULU;441 - JAMBI;KPR;NPF;0;0;0;0;0;946765595,1;347208842,6;386442431,1;386442431,1;235143929,9;604476812,4;416768954,4;809340718,3;810408401,7;500387982;819145829,6;892789965,5;1039316373
431 - BENGKULU;441 - JAMBI;Multiguna;NPF;0;8017473,14;8017473,14;0;8017473,14;7158809,88;7158809,88;7158809,88;7158809,88;6292275,54;53092392,65;6292275,54;6292275,54;6292275,54;12734719,41;12734719,41;12734719,41;12734719,41
431 - BENGKULU;441 - JAMBI;Prohajj;NPF;32902449,52;32902449,52;17221071,6;0;0;32687537,34;32687537,34;43053615,32;43053615,32;43053615,32;43053615,32;43053615,32;43053615,32;77710184,35;62243718,61;85411546,79;85411546,79;85411546,79
431 - BENGKULU;441 - JAMBI;SME;NPF;0;0;0;0;0;231617188,1;231617188,1;0;0;0;0;0;0;0;187193993,5;0;176344537,8;361613846,9
431 - BENGKULU;442 - KCP MUARA BUNGO;Cicil_Emas;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;155707000;155707000
431 - BENGKULU;442 - KCP MUARA BUNGO;KPR;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431 - BENGKULU;442 - KCP MUARA BUNGO;Multiguna;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431 - BENGKULU;442 - KCP MUARA BUNGO;Prohajj;NPF;0;0;0;12496067,79;12496067,79;12496067,79;12496067,79;12496067,79;12496067,79;12496067,79;12496067,79;0;19337918,35;19337918,35;19337918,35;16298903,19;15252779,35;0
431 - BENGKULU;442 - KCP MUARA BUNGO;SME;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
221 - PEKANBARU;451 - TANJUNG PINANG;Cicil_Emas;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
221 - PEKANBARU;451 - TANJUNG PINANG;KPR;NPF;0;0;0;0;0;0;0;0;0;0;107057249,5;107057249,5;107057249,5;107057249,5;121105202,5;121105202,5;270904697,3;270904697,3
221 - PEKANBARU;451 - TANJUNG PINANG;Multiguna;NPF;0;0;0;0;0;12201006,45;11146179,7;11146179,7;11146179,7;11146179,7;38750224;71621268,23;71621268,23;71621268,23;71621268,23;71621268,23;71621268,23;222408085,9
221 - PEKANBARU;451 - TANJUNG PINANG;Prohajj;NPF;108270505,6;108270505,6;121649732,8;0;0;104630525,7;104630525,7;104630525,7;104630525,7;104630525,7;132675146,6;104630525,7;104630525,7;104630525,7;104630525,7;130622960,1;130622960,1;130622960,1
221 - PEKANBARU;451 - TANJUNG PINANG;SME;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
482 - MEDAN BARU;467 - KCP STABAT;Cicil_Emas;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;5954823,45;5954823,45;0;0;0
482 - MEDAN BARU;467 - KCP STABAT;KPR;NPF;0;0;0;0;0;127490095,2;0;27515705,49;27515705,49;27515705,49;27515705,49;27515705,49;27515705,49;27515705,49;27515705,49;27515705,49;27515705,49;27515705,49
482 - MEDAN BARU;467 - KCP STABAT;Multiguna;NPF;0;0;0;0;101365170,7;99709488,65;98037249,82;98037249,82;98037249,82;0;339705564,6;338271752,7;336821213;336821213;333808921,4;330380161,2;392136764,2;389082479,6
482 - MEDAN BARU;467 - KCP STABAT;Prohajj;NPF;63342781,57;77994493,57;77994493,57;14651712;0;77994493,57;86060264,53;86060264,53;86060264,53;86537183,65;78471412,69;78471412,69;78471412,69;78471412,69;78471412,69;89113290,5;89113290,5;89113290,5
482 - MEDAN BARU;467 - KCP STABAT;SME;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431 - BENGKULU;473 - KCP MANNA BENGKULU;Cicil_Emas;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431 - BENGKULU;473 - KCP MANNA BENGKULU;KPR;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431 - BENGKULU;473 - KCP MANNA BENGKULU;Multiguna;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431 - BENGKULU;473 - KCP MANNA BENGKULU;Prohajj;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431 - BENGKULU;473 - KCP MANNA BENGKULU;SME;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431 - BENGKULU;474 - KCP ARGA MAKMUR;Cicil_Emas;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431 - BENGKULU;474 - KCP ARGA MAKMUR;KPR;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431 - BENGKULU;474 - KCP ARGA MAKMUR;Multiguna;NPF;0;0;0;0;0;0;1663324,83;0;0;0;0;0;0;0;0;0;0;0
431 - BENGKULU;474 - KCP ARGA MAKMUR;Prohajj;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431 - BENGKULU;474 - KCP ARGA MAKMUR;SME;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
482 - MEDAN BARU;482 - MEDAN BARU;Cicil_Emas;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
482 - MEDAN BARU;482 - MEDAN BARU;KPR;NPF;0;0;0;0;0;0;0;0;0;0;1020211382;1020211382;1020211382;1020211382;1020211382;1020211382;1020211382;1020211382
482 - MEDAN BARU;482 - MEDAN BARU;Multiguna;NPF;0;0;0;0;0;0;74782116,32;74782116,32;74782116,32;74782116,32;108098253,4;106179420,3;105539726,2;105539726,2;102947929,6;102274094,7;102274094,7;101592398,4
482 - MEDAN BARU;482 - MEDAN BARU;Prohajj;NPF;21426415,08;21426415,08;21426415,08;0;0;33922462,33;33470073,41;33470073,41;33470073,41;33010328,92;33010328,92;32543109,26;32068292,89;21426415,08;21426415,08;21426415,08;21426415,08;21426415,08
482 - MEDAN BARU;482 - MEDAN BARU;SME;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;959851191;0;0;0;0
371 - PANGKAL PINANG;495 - KCP KOBA;Cicil_Emas;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28469000
371 - PANGKAL PINANG;495 - KCP KOBA;KPR;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
371 - PANGKAL PINANG;495 - KCP KOBA;Multiguna;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
371 - PANGKAL PINANG;495 - KCP KOBA;Prohajj;NPF;0;19930868,24;19930868,24;19930868,24;19930868,24;19930868,24;19930868,24;19930868,24;19930868,24;21723864,43;0;0;0;0;0;0;0;0
371 - PANGKAL PINANG;495 - KCP KOBA;SME;NPF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
